feature_id,year,Drought_Days
UVIRA,2001,0
UVIRA,2002,6
UVIRA,2003,15
UVIRA,2004,10
UVIRA,2005,44
UVIRA,2006,0
UVIRA,2007,17
UVIRA,2008,17
UVIRA,2009,0
UVIRA,2010,1
UVIRA,2011,15
UVIRA,2012,0
UVIRA,2013,3
UVIRA,2014,0
UVIRA,2015,0
UVIRA,2016,47
UVIRA,2017,0
UVIRA,2018,17
UVIRA,2019,0
UVIRA,2020,0
UVIRA,2021,9
UVIRA,2022,0
UVIRA,2023,0
UVIRA,2024,0
UVIRA,2025,3
UYUI,2000,0
UYUI,2001,17
UYUI,2002,57
UYUI,2003,50
UYUI,2004,84
UYUI,2005,51
UYUI,2006,23
UYUI,2007,14
UYUI,2008,12
UYUI,2009,0
UYUI,2010,41
UYUI,2011,27
UYUI,2012,9
UYUI,2013,0
UYUI,2014,26
UYUI,2015,0
UYUI,2016,36
UYUI,2017,14
UYUI,2018,80
UYUI,2019,0
UYUI,2020,8
UYUI,2021,35
UYUI,2022,17
UYUI,2023,0
UYUI,2024,45
UYUI,2025,5
UZUMBA MARAMBA PFUNGWE,2000,9
UZUMBA MARAMBA PFUNGWE,2001,101
UZUMBA MARAMBA PFUNGWE,2002,21
UZUMBA MARAMBA PFUNGWE,2003,19
UZUMBA MARAMBA PFUNGWE,2004,77
UZUMBA MARAMBA PFUNGWE,2005,0
UZUMBA MARAMBA PFUNGWE,2006,56
UZUMBA MARAMBA PFUNGWE,2007,36
UZUMBA MARAMBA PFUNGWE,2008,1
UZUMBA MARAMBA PFUNGWE,2009,33
UZUMBA MARAMBA PFUNGWE,2010,5
UZUMBA MARAMBA PFUNGWE,2011,0
UZUMBA MARAMBA PFUNGWE,2012,0
UZUMBA MARAMBA PFUNGWE,2013,2
UZUMBA MARAMBA PFUNGWE,2014,0
UZUMBA MARAMBA PFUNGWE,2015,54
UZUMBA MARAMBA PFUNGWE,2016,0
UZUMBA MARAMBA PFUNGWE,2017,25
UZUMBA MARAMBA PFUNGWE,2018,23
UZUMBA MARAMBA PFUNGWE,2019,60
UZUMBA MARAMBA PFUNGWE,2020,0
UZUMBA MARAMBA PFUNGWE,2021,0
UZUMBA MARAMBA PFUNGWE,2022,0
UZUMBA MARAMBA PFUNGWE,2023,104
UZUMBA MARAMBA PFUNGWE,2024,1
UZUMBA MARAMBA PFUNGWE,2025,5
VAKINANKARATRA,2000,13
VAKINANKARATRA,2001,13
VAKINANKARATRA,2002,7
VAKINANKARATRA,2003,14
VAKINANKARATRA,2004,20
VAKINANKARATRA,2005,45
VAKINANKARATRA,2006,32
VAKINANKARATRA,2007,5
VAKINANKARATRA,2008,15
VAKINANKARATRA,2009,18
VAKINANKARATRA,2010,22
VAKINANKARATRA,2011,9
VAKINANKARATRA,2012,16
VAKINANKARATRA,2013,25
VAKINANKARATRA,2014,16
VAKINANKARATRA,2015,7
VAKINANKARATRA,2016,33
VAKINANKARATRA,2017,9
VAKINANKARATRA,2018,3
VAKINANKARATRA,2019,28
VAKINANKARATRA,2020,21
VAKINANKARATRA,2021,17
VAKINANKARATRA,2022,6
VAKINANKARATRA,2023,8
VAKINANKARATRA,2024,23
VAKINANKARATRA,2025,28
VANDE IKYA,2000,16
VANDE IKYA,2001,4
VANDE IKYA,2002,13
VANDE IKYA,2003,26
VANDE IKYA,2004,0
VANDE IKYA,2005,0
VANDE IKYA,2006,11
VANDE IKYA,2007,33
VANDE IKYA,2008,0
VANDE IKYA,2009,0
VANDE IKYA,2010,9
VANDE IKYA,2011,0
VANDE IKYA,2012,10
VANDE IKYA,2013,0
VANDE IKYA,2014,0
VANDE IKYA,2015,27
VANDE IKYA,2016,0
VANDE IKYA,2017,0
VANDE IKYA,2018,12
VANDE IKYA,2019,0
VANDE IKYA,2020,0
VANDE IKYA,2021,50
VANDE IKYA,2022,12
VANDE IKYA,2023,34
VANDE IKYA,2024,67
VANDE IKYA,2025,28
VHEMBE,2000,31
VHEMBE,2001,66
VHEMBE,2002,39
VHEMBE,2003,11
VHEMBE,2004,43
VHEMBE,2005,0
VHEMBE,2006,58
VHEMBE,2007,36
VHEMBE,2008,0
VHEMBE,2009,12
VHEMBE,2010,19
VHEMBE,2011,33
VHEMBE,2012,1
VHEMBE,2013,0
VHEMBE,2014,13
VHEMBE,2015,35
VHEMBE,2016,0
VHEMBE,2017,43
VHEMBE,2018,20
VHEMBE,2019,15
VHEMBE,2020,0
VHEMBE,2021,24
VHEMBE,2022,12
VHEMBE,2023,30
VHEMBE,2024,0
VHEMBE,2025,0
VILANCULOS,2000,9
VILANCULOS,2001,61
VILANCULOS,2002,41
VILANCULOS,2003,14
VILANCULOS,2004,87
VILANCULOS,2005,0
VILANCULOS,2006,7
VILANCULOS,2007,59
VILANCULOS,2008,0
VILANCULOS,2009,25
VILANCULOS,2010,26
VILANCULOS,2011,15
VILANCULOS,2012,1
VILANCULOS,2013,0
VILANCULOS,2014,45
VILANCULOS,2015,110
VILANCULOS,2016,0
VILANCULOS,2017,33
VILANCULOS,2018,0
VILANCULOS,2019,71
VILANCULOS,2020,0
VILANCULOS,2021,25
VILANCULOS,2022,12
VILANCULOS,2023,6
VILANCULOS,2024,45
VILANCULOS,2025,0
VINA,2000,0
VINA,2001,0
VINA,2002,0
VINA,2003,1
VINA,2004,0
VINA,2005,1
VINA,2006,0
VINA,2007,1
VINA,2008,2
VINA,2009,0
VINA,2010,3
VINA,2011,0
VINA,2012,6
VINA,2013,0
VINA,2014,1
VINA,2015,16
VINA,2016,1
VINA,2017,2
VINA,2018,2
VINA,2019,5
VINA,2020,13
VINA,2021,31
VINA,2022,7
VINA,2023,3
VINA,2024,50
VINA,2025,59
VO,2000,9
VO,2001,0
VO,2002,0
VO,2003,3
VO,2004,10
VO,2005,0
VO,2006,0
VO,2007,60
VO,2008,4
VO,2009,30
VO,2010,15
VO,2011,0
VO,2012,0
VO,2013,27
VO,2014,0
VO,2015,6
VO,2016,0
VO,2017,0
VO,2018,4
VO,2019,2
VO,2020,7
VO,2021,59
VO,2022,6
VO,2023,5
VO,2024,37
VO,2025,23
VOI,2000,8
VOI,2001,0
VOI,2002,0
VOI,2003,24
VOI,2004,14
VOI,2005,21
VOI,2006,0
VOI,2007,9
VOI,2008,0
VOI,2009,88
VOI,2010,0
VOI,2011,47
VOI,2012,12
VOI,2013,0
VOI,2014,0
VOI,2015,0
VOI,2016,0
VOI,2017,5
VOI,2018,0
VOI,2019,18
VOI,2020,0
VOI,2021,0
VOI,2022,87
VOI,2023,10
VOI,2024,0
VOI,2025,0
VOINJAMA,2000,4
VOINJAMA,2001,2
VOINJAMA,2002,4
VOINJAMA,2003,19
VOINJAMA,2004,1
VOINJAMA,2005,5
VOINJAMA,2006,5
VOINJAMA,2007,1
VOINJAMA,2008,8
VOINJAMA,2009,19
VOINJAMA,2010,1
VOINJAMA,2011,2
VOINJAMA,2012,0
VOINJAMA,2013,9
VOINJAMA,2014,20
VOINJAMA,2015,1
VOINJAMA,2016,12
VOINJAMA,2017,7
VOINJAMA,2018,5
VOINJAMA,2019,5
VOINJAMA,2020,12
VOINJAMA,2021,24
VOINJAMA,2022,27
VOINJAMA,2023,13
VOINJAMA,2024,62
VOINJAMA,2025,18
VUBWI,2000,15
VUBWI,2001,0
VUBWI,2002,7
VUBWI,2003,8
VUBWI,2004,9
VUBWI,2005,84
VUBWI,2006,0
VUBWI,2007,19
VUBWI,2008,63
VUBWI,2009,0
VUBWI,2010,2
VUBWI,2011,3
VUBWI,2012,0
VUBWI,2013,16
VUBWI,2014,3
VUBWI,2015,25
VUBWI,2016,45
VUBWI,2017,2
VUBWI,2018,36
VUBWI,2019,8
VUBWI,2020,52
VUBWI,2021,0
VUBWI,2022,23
VUBWI,2023,0
VUBWI,2024,92
VUBWI,2025,34
VUGIZO,2000,64
VUGIZO,2001,11
VUGIZO,2002,57
VUGIZO,2003,24
VUGIZO,2004,49
VUGIZO,2005,6
VUGIZO,2006,6
VUGIZO,2007,18
VUGIZO,2008,27
VUGIZO,2009,16
VUGIZO,2010,6
VUGIZO,2011,14
VUGIZO,2012,10
VUGIZO,2013,23
VUGIZO,2014,18
VUGIZO,2015,10
VUGIZO,2016,27
VUGIZO,2017,13
VUGIZO,2018,20
VUGIZO,2019,16
VUGIZO,2020,18
VUGIZO,2021,7
VUGIZO,2022,11
VUGIZO,2023,13
VUGIZO,2024,14
VUGIZO,2025,7
VUMBI,2000,63
VUMBI,2001,11
VUMBI,2002,28
VUMBI,2003,9
VUMBI,2004,63
VUMBI,2005,18
VUMBI,2006,2
VUMBI,2007,31
VUMBI,2008,47
VUMBI,2009,15
VUMBI,2010,4
VUMBI,2011,6
VUMBI,2012,9
VUMBI,2013,10
VUMBI,2014,12
VUMBI,2015,12
VUMBI,2016,53
VUMBI,2017,9
VUMBI,2018,0
VUMBI,2019,7
VUMBI,2020,2
VUMBI,2021,11
VUMBI,2022,28
VUMBI,2023,2
VUMBI,2024,54
VUMBI,2025,10
VURRA,2000,30
VURRA,2001,31
VURRA,2002,8
VURRA,2003,0
VURRA,2004,17
VURRA,2005,0
VURRA,2006,8
VURRA,2007,24
VURRA,2008,28
VURRA,2009,42
VURRA,2010,0
VURRA,2011,0
VURRA,2012,0
VURRA,2013,22
VURRA,2014,0
VURRA,2015,6
VURRA,2016,0
VURRA,2017,0
VURRA,2018,0
VURRA,2019,11
VURRA,2020,6
VURRA,2021,2
VURRA,2022,9
VURRA,2023,3
VURRA,2024,20
VURRA,2025,33
VWAZA MARSH GAME RESERVE - RUMPH,2000,0
VWAZA MARSH GAME RESERVE - RUMPH,2001,0
VWAZA MARSH GAME RESERVE - RUMPH,2002,23
VWAZA MARSH GAME RESERVE - RUMPH,2003,56
VWAZA MARSH GAME RESERVE - RUMPH,2004,59
VWAZA MARSH GAME RESERVE - RUMPH,2005,64
VWAZA MARSH GAME RESERVE - RUMPH,2006,27
VWAZA MARSH GAME RESERVE - RUMPH,2007,34
VWAZA MARSH GAME RESERVE - RUMPH,2008,35
VWAZA MARSH GAME RESERVE - RUMPH,2009,3
VWAZA MARSH GAME RESERVE - RUMPH,2010,8
VWAZA MARSH GAME RESERVE - RUMPH,2011,6
VWAZA MARSH GAME RESERVE - RUMPH,2012,0
VWAZA MARSH GAME RESERVE - RUMPH,2013,3
VWAZA MARSH GAME RESERVE - RUMPH,2014,17
VWAZA MARSH GAME RESERVE - RUMPH,2015,0
VWAZA MARSH GAME RESERVE - RUMPH,2016,33
VWAZA MARSH GAME RESERVE - RUMPH,2017,9
VWAZA MARSH GAME RESERVE - RUMPH,2018,5
VWAZA MARSH GAME RESERVE - RUMPH,2019,0
VWAZA MARSH GAME RESERVE - RUMPH,2020,0
VWAZA MARSH GAME RESERVE - RUMPH,2021,5
VWAZA MARSH GAME RESERVE - RUMPH,2022,0
VWAZA MARSH GAME RESERVE - RUMPH,2023,3
VWAZA MARSH GAME RESERVE - RUMPH,2024,35
VWAZA MARSH GAME RESERVE - RUMPH,2025,0
VYANDA,2000,46
VYANDA,2001,5
VYANDA,2002,51
VYANDA,2003,20
VYANDA,2004,22
VYANDA,2005,6
VYANDA,2006,5
VYANDA,2007,23
VYANDA,2008,18
VYANDA,2009,11
VYANDA,2010,7
VYANDA,2011,22
VYANDA,2012,15
VYANDA,2013,32
VYANDA,2014,12
VYANDA,2015,14
VYANDA,2016,21
VYANDA,2017,14
VYANDA,2018,29
VYANDA,2019,15
VYANDA,2020,24
VYANDA,2021,8
VYANDA,2022,8
VYANDA,2023,19
VYANDA,2024,26
VYANDA,2025,9
WA EAST,2000,0
WA EAST,2001,0
WA EAST,2002,0
WA EAST,2003,0
WA EAST,2004,4
WA EAST,2005,0
WA EAST,2006,2
WA EAST,2007,0
WA EAST,2008,0
WA EAST,2009,0
WA EAST,2010,0
WA EAST,2011,0
WA EAST,2012,0
WA EAST,2013,0
WA EAST,2014,4
WA EAST,2015,4
WA EAST,2016,0
WA EAST,2017,0
WA EAST,2018,0
WA EAST,2019,0
WA EAST,2020,1
WA EAST,2021,0
WA EAST,2022,0
WA EAST,2023,0
WA EAST,2024,0
WA EAST,2025,1
WA MUNICIPAL,2000,0
WA MUNICIPAL,2001,0
WA MUNICIPAL,2002,0
WA MUNICIPAL,2003,0
WA MUNICIPAL,2004,4
WA MUNICIPAL,2005,0
WA MUNICIPAL,2006,0
WA MUNICIPAL,2007,0
WA MUNICIPAL,2008,0
WA MUNICIPAL,2009,0
WA MUNICIPAL,2010,0
WA MUNICIPAL,2011,0
WA MUNICIPAL,2012,0
WA MUNICIPAL,2013,0
WA MUNICIPAL,2014,4
WA MUNICIPAL,2015,4
WA MUNICIPAL,2016,0
WA MUNICIPAL,2017,0
WA MUNICIPAL,2018,0
WA MUNICIPAL,2019,0
WA MUNICIPAL,2020,1
WA MUNICIPAL,2021,0
WA MUNICIPAL,2022,0
WA MUNICIPAL,2023,0
WA MUNICIPAL,2024,0
WA MUNICIPAL,2025,2
WAG HIMRA,2000,0
WAG HIMRA,2001,0
WAG HIMRA,2002,0
WAG HIMRA,2003,0
WAG HIMRA,2004,0
WAG HIMRA,2005,0
WAG HIMRA,2006,0
WAG HIMRA,2007,0
WAG HIMRA,2008,0
WAG HIMRA,2009,0
WAG HIMRA,2010,0
WAG HIMRA,2011,0
WAG HIMRA,2012,0
WAG HIMRA,2013,0
WAG HIMRA,2014,0
WAG HIMRA,2015,0
WAG HIMRA,2016,0
WAG HIMRA,2017,0
WAG HIMRA,2018,0
WAG HIMRA,2019,0
WAG HIMRA,2020,0
WAG HIMRA,2021,0
WAG HIMRA,2022,0
WAG HIMRA,2023,0
WAG HIMRA,2024,0
WAG HIMRA,2025,0
WAKU KUNGO,2000,9
WAKU KUNGO,2001,0
WAKU KUNGO,2002,0
WAKU KUNGO,2003,0
WAKU KUNGO,2004,19
WAKU KUNGO,2005,4
WAKU KUNGO,2006,0
WAKU KUNGO,2007,11
WAKU KUNGO,2008,76
WAKU KUNGO,2009,15
WAKU KUNGO,2010,6
WAKU KUNGO,2011,78
WAKU KUNGO,2012,56
WAKU KUNGO,2013,10
WAKU KUNGO,2014,0
WAKU KUNGO,2015,0
WAKU KUNGO,2016,110
WAKU KUNGO,2017,0
WAKU KUNGO,2018,8
WAKU KUNGO,2019,6
WAKU KUNGO,2020,110
WAKU KUNGO,2021,21
WAKU KUNGO,2022,17
WAKU KUNGO,2023,0
WAKU KUNGO,2024,3
WAKU KUNGO,2025,54
WALUNGU,2000,0
WALUNGU,2001,2
WALUNGU,2002,7
WALUNGU,2003,21
WALUNGU,2004,12
WALUNGU,2005,44
WALUNGU,2006,0
WALUNGU,2007,9
WALUNGU,2008,8
WALUNGU,2009,17
WALUNGU,2010,5
WALUNGU,2011,15
WALUNGU,2012,2
WALUNGU,2013,3
WALUNGU,2014,2
WALUNGU,2015,0
WALUNGU,2016,27
WALUNGU,2017,1
WALUNGU,2018,5
WALUNGU,2019,0
WALUNGU,2020,3
WALUNGU,2021,6
WALUNGU,2022,2
WALUNGU,2023,0
WALUNGU,2024,0
WALUNGU,2025,1
WANGING'OMBE,2000,22
WANGING'OMBE,2001,12
WANGING'OMBE,2002,33
WANGING'OMBE,2003,19
WANGING'OMBE,2004,34
WANGING'OMBE,2005,87
WANGING'OMBE,2006,34
WANGING'OMBE,2007,7
WANGING'OMBE,2008,20
WANGING'OMBE,2009,29
WANGING'OMBE,2010,10
WANGING'OMBE,2011,22
WANGING'OMBE,2012,13
WANGING'OMBE,2013,1
WANGING'OMBE,2014,19
WANGING'OMBE,2015,8
WANGING'OMBE,2016,20
WANGING'OMBE,2017,16
WANGING'OMBE,2018,17
WANGING'OMBE,2019,0
WANGING'OMBE,2020,7
WANGING'OMBE,2021,54
WANGING'OMBE,2022,11
WANGING'OMBE,2023,3
WANGING'OMBE,2024,31
WANGING'OMBE,2025,6
WANJUK,2000,0
WANJUK,2001,0
WANJUK,2002,0
WANJUK,2003,0
WANJUK,2004,0
WANJUK,2005,0
WANJUK,2006,0
WANJUK,2007,0
WANJUK,2008,0
WANJUK,2009,0
WANJUK,2010,0
WANJUK,2011,0
WANJUK,2012,0
WANJUK,2013,0
WANJUK,2014,0
WANJUK,2015,0
WANJUK,2016,1
WANJUK,2017,1
WANJUK,2018,1
WANJUK,2019,0
WANJUK,2020,15
WANJUK,2021,0
WANJUK,2022,15
WANJUK,2023,2
WANJUK,2024,15
WANJUK,2025,15
WANLA WEYN,2000,4
WANLA WEYN,2001,0
WANLA WEYN,2002,0
WANLA WEYN,2003,0
WANLA WEYN,2004,0
WANLA WEYN,2005,20
WANLA WEYN,2006,0
WANLA WEYN,2007,47
WANLA WEYN,2008,22
WANLA WEYN,2009,47
WANLA WEYN,2010,0
WANLA WEYN,2011,4
WANLA WEYN,2012,0
WANLA WEYN,2013,0
WANLA WEYN,2014,6
WANLA WEYN,2015,0
WANLA WEYN,2016,0
WANLA WEYN,2017,0
WANLA WEYN,2018,0
WANLA WEYN,2019,11
WANLA WEYN,2020,0
WANLA WEYN,2021,64
WANLA WEYN,2022,42
WANLA WEYN,2023,56
WANLA WEYN,2024,0
WANLA WEYN,2025,0
WARAB,2000,0
WARAB,2001,0
WARAB,2002,0
WARAB,2003,0
WARAB,2004,0
WARAB,2005,0
WARAB,2006,0
WARAB,2007,0
WARAB,2008,0
WARAB,2009,0
WARAB,2010,0
WARAB,2011,0
WARAB,2012,0
WARAB,2013,0
WARAB,2014,0
WARAB,2015,7
WARAB,2016,5
WARAB,2017,0
WARAB,2018,7
WARAB,2019,0
WARAB,2020,11
WARAB,2021,6
WARAB,2022,15
WARAB,2023,1
WARAB,2024,10
WARAB,2025,15
WARAWA,2000,7
WARAWA,2001,0
WARAWA,2002,16
WARAWA,2003,0
WARAWA,2004,0
WARAWA,2005,0
WARAWA,2006,5
WARAWA,2007,0
WARAWA,2008,13
WARAWA,2009,4
WARAWA,2010,14
WARAWA,2011,0
WARAWA,2012,0
WARAWA,2013,0
WARAWA,2014,0
WARAWA,2015,17
WARAWA,2016,0
WARAWA,2017,0
WARAWA,2018,7
WARAWA,2019,0
WARAWA,2020,0
WARAWA,2021,14
WARAWA,2022,4
WARAWA,2023,1
WARAWA,2024,17
WARAWA,2025,5
WARJI,2000,0
WARJI,2001,0
WARJI,2002,11
WARJI,2003,0
WARJI,2004,0
WARJI,2005,0
WARJI,2006,3
WARJI,2007,2
WARJI,2008,2
WARJI,2009,0
WARJI,2010,1
WARJI,2011,0
WARJI,2012,0
WARJI,2013,0
WARJI,2014,5
WARJI,2015,11
WARJI,2016,0
WARJI,2017,0
WARJI,2018,0
WARJI,2019,0
WARJI,2020,7
WARJI,2021,7
WARJI,2022,3
WARJI,2023,6
WARJI,2024,14
WARJI,2025,7
WASE,2000,0
WASE,2001,0
WASE,2002,6
WASE,2003,0
WASE,2004,0
WASE,2005,0
WASE,2006,0
WASE,2007,16
WASE,2008,0
WASE,2009,0
WASE,2010,0
WASE,2011,2
WASE,2012,0
WASE,2013,0
WASE,2014,0
WASE,2015,2
WASE,2016,0
WASE,2017,0
WASE,2018,0
WASE,2019,0
WASE,2020,0
WASE,2021,7
WASE,2022,0
WASE,2023,0
WASE,2024,0
WASE,2025,0
WATERBERG,2000,26
WATERBERG,2001,37
WATERBERG,2002,46
WATERBERG,2003,4
WATERBERG,2004,8
WATERBERG,2005,0
WATERBERG,2006,45
WATERBERG,2007,0
WATERBERG,2008,0
WATERBERG,2009,4
WATERBERG,2010,0
WATERBERG,2011,30
WATERBERG,2012,16
WATERBERG,2013,0
WATERBERG,2014,11
WATERBERG,2015,51
WATERBERG,2016,0
WATERBERG,2017,50
WATERBERG,2018,23
WATERBERG,2019,9
WATERBERG,2020,0
WATERBERG,2021,8
WATERBERG,2022,11
WATERBERG,2023,48
WATERBERG,2024,0
WATERBERG,2025,0
WEBUTE WEST,2000,9
WEBUTE WEST,2001,0
WEBUTE WEST,2002,3
WEBUTE WEST,2003,0
WEBUTE WEST,2004,0
WEBUTE WEST,2005,1
WEBUTE WEST,2006,0
WEBUTE WEST,2007,1
WEBUTE WEST,2008,0
WEBUTE WEST,2009,26
WEBUTE WEST,2010,0
WEBUTE WEST,2011,0
WEBUTE WEST,2012,0
WEBUTE WEST,2013,0
WEBUTE WEST,2014,0
WEBUTE WEST,2015,0
WEBUTE WEST,2016,10
WEBUTE WEST,2017,19
WEBUTE WEST,2018,0
WEBUTE WEST,2019,0
WEBUTE WEST,2020,0
WEBUTE WEST,2021,27
WEBUTE WEST,2022,3
WEBUTE WEST,2023,19
WEBUTE WEST,2024,2
WEBUTE WEST,2025,2
WEBUYE EAST,2000,7
WEBUYE EAST,2001,0
WEBUYE EAST,2002,4
WEBUYE EAST,2003,0
WEBUYE EAST,2004,0
WEBUYE EAST,2005,1
WEBUYE EAST,2006,0
WEBUYE EAST,2007,1
WEBUYE EAST,2008,0
WEBUYE EAST,2009,26
WEBUYE EAST,2010,0
WEBUYE EAST,2011,0
WEBUYE EAST,2012,0
WEBUYE EAST,2013,0
WEBUYE EAST,2014,0
WEBUYE EAST,2015,0
WEBUYE EAST,2016,4
WEBUYE EAST,2017,17
WEBUYE EAST,2018,0
WEBUYE EAST,2019,0
WEBUYE EAST,2020,0
WEBUYE EAST,2021,26
WEBUYE EAST,2022,7
WEBUYE EAST,2023,26
WEBUYE EAST,2024,3
WEBUYE EAST,2025,16
WENCHI,2000,37
WENCHI,2001,9
WENCHI,2002,0
WENCHI,2003,19
WENCHI,2004,26
WENCHI,2005,10
WENCHI,2006,13
WENCHI,2007,40
WENCHI,2008,15
WENCHI,2009,5
WENCHI,2010,0
WENCHI,2011,15
WENCHI,2012,0
WENCHI,2013,11
WENCHI,2014,0
WENCHI,2015,9
WENCHI,2016,15
WENCHI,2017,0
WENCHI,2018,0
WENCHI,2019,0
WENCHI,2020,0
WENCHI,2021,48
WENCHI,2022,0
WENCHI,2023,0
WENCHI,2024,29
WENCHI,2025,40
WEST GONJA,2000,0
WEST GONJA,2001,0
WEST GONJA,2002,0
WEST GONJA,2003,0
WEST GONJA,2004,4
WEST GONJA,2005,0
WEST GONJA,2006,1
WEST GONJA,2007,0
WEST GONJA,2008,0
WEST GONJA,2009,0
WEST GONJA,2010,0
WEST GONJA,2011,0
WEST GONJA,2012,0
WEST GONJA,2013,0
WEST GONJA,2014,4
WEST GONJA,2015,4
WEST GONJA,2016,0
WEST GONJA,2017,0
WEST GONJA,2018,0
WEST GONJA,2019,0
WEST GONJA,2020,1
WEST GONJA,2021,0
WEST GONJA,2022,0
WEST GONJA,2023,0
WEST GONJA,2024,0
WEST GONJA,2025,0
WEST MAMPRUSI,2000,0
WEST MAMPRUSI,2001,0
WEST MAMPRUSI,2002,0
WEST MAMPRUSI,2003,0
WEST MAMPRUSI,2004,3
WEST MAMPRUSI,2005,0
WEST MAMPRUSI,2006,0
WEST MAMPRUSI,2007,0
WEST MAMPRUSI,2008,0
WEST MAMPRUSI,2009,0
WEST MAMPRUSI,2010,0
WEST MAMPRUSI,2011,0
WEST MAMPRUSI,2012,0
WEST MAMPRUSI,2013,0
WEST MAMPRUSI,2014,0
WEST MAMPRUSI,2015,3
WEST MAMPRUSI,2016,0
WEST MAMPRUSI,2017,0
WEST MAMPRUSI,2018,0
WEST MAMPRUSI,2019,0
WEST MAMPRUSI,2020,0
WEST MAMPRUSI,2021,0
WEST MAMPRUSI,2022,0
WEST MAMPRUSI,2023,0
WEST MAMPRUSI,2024,2
WEST MAMPRUSI,2025,0
WEST MOYO,2000,7
WEST MOYO,2001,14
WEST MOYO,2002,16
WEST MOYO,2003,0
WEST MOYO,2004,22
WEST MOYO,2005,0
WEST MOYO,2006,0
WEST MOYO,2007,7
WEST MOYO,2008,19
WEST MOYO,2009,2
WEST MOYO,2010,0
WEST MOYO,2011,0
WEST MOYO,2012,0
WEST MOYO,2013,30
WEST MOYO,2014,0
WEST MOYO,2015,0
WEST MOYO,2016,1
WEST MOYO,2017,3
WEST MOYO,2018,0
WEST MOYO,2019,2
WEST MOYO,2020,0
WEST MOYO,2021,3
WEST MOYO,2022,22
WEST MOYO,2023,30
WEST MOYO,2024,33
WEST MOYO,2025,46
WEST MUGIRANGO,2000,26
WEST MUGIRANGO,2001,1
WEST MUGIRANGO,2002,26
WEST MUGIRANGO,2003,0
WEST MUGIRANGO,2004,3
WEST MUGIRANGO,2005,1
WEST MUGIRANGO,2006,2
WEST MUGIRANGO,2007,1
WEST MUGIRANGO,2008,4
WEST MUGIRANGO,2009,15
WEST MUGIRANGO,2010,0
WEST MUGIRANGO,2011,0
WEST MUGIRANGO,2012,0
WEST MUGIRANGO,2013,3
WEST MUGIRANGO,2014,0
WEST MUGIRANGO,2015,0
WEST MUGIRANGO,2016,11
WEST MUGIRANGO,2017,15
WEST MUGIRANGO,2018,0
WEST MUGIRANGO,2019,0
WEST MUGIRANGO,2020,0
WEST MUGIRANGO,2021,9
WEST MUGIRANGO,2022,1
WEST MUGIRANGO,2023,5
WEST MUGIRANGO,2024,8
WEST MUGIRANGO,2025,0
WEST NUBARIYAH,2000,0
WEST NUBARIYAH,2001,0
WEST NUBARIYAH,2002,0
WEST NUBARIYAH,2003,0
WEST NUBARIYAH,2004,0
WEST NUBARIYAH,2005,0
WEST NUBARIYAH,2006,0
WEST NUBARIYAH,2007,0
WEST NUBARIYAH,2008,0
WEST NUBARIYAH,2009,0
WEST NUBARIYAH,2010,0
WEST NUBARIYAH,2011,0
WEST NUBARIYAH,2012,0
WEST NUBARIYAH,2013,0
WEST NUBARIYAH,2014,0
WEST NUBARIYAH,2015,0
WEST NUBARIYAH,2016,0
WEST NUBARIYAH,2017,0
WEST NUBARIYAH,2018,0
WEST NUBARIYAH,2019,0
WEST NUBARIYAH,2020,0
WEST NUBARIYAH,2021,0
WEST NUBARIYAH,2022,0
WEST NUBARIYAH,2023,0
WEST NUBARIYAH,2024,0
WEST NUBARIYAH,2025,0
WEST RAND,2000,2
WEST RAND,2001,23
WEST RAND,2002,24
WEST RAND,2003,3
WEST RAND,2004,0
WEST RAND,2005,0
WEST RAND,2006,89
WEST RAND,2007,9
WEST RAND,2008,8
WEST RAND,2009,0
WEST RAND,2010,0
WEST RAND,2011,54
WEST RAND,2012,71
WEST RAND,2013,19
WEST RAND,2014,46
WEST RAND,2015,29
WEST RAND,2016,9
WEST RAND,2017,38
WEST RAND,2018,18
WEST RAND,2019,4
WEST RAND,2020,8
WEST RAND,2021,0
WEST RAND,2022,33
WEST RAND,2023,46
WEST RAND,2024,3
WEST RAND,2025,0
WORODOUGOU,2000,0
WORODOUGOU,2001,0
WORODOUGOU,2002,0
WORODOUGOU,2003,0
WORODOUGOU,2004,17
WORODOUGOU,2005,0
WORODOUGOU,2006,0
WORODOUGOU,2007,0
WORODOUGOU,2008,0
WORODOUGOU,2009,4
WORODOUGOU,2010,0
WORODOUGOU,2011,0
WORODOUGOU,2012,0
WORODOUGOU,2013,7
WORODOUGOU,2014,2
WORODOUGOU,2015,16
WORODOUGOU,2016,4
WORODOUGOU,2017,0
WORODOUGOU,2018,0
WORODOUGOU,2019,0
WORODOUGOU,2020,3
WORODOUGOU,2021,7
WORODOUGOU,2022,3
WORODOUGOU,2023,13
WORODOUGOU,2024,27
WORODOUGOU,2025,14
WUDIL,2000,0
WUDIL,2001,0
WUDIL,2002,10
WUDIL,2003,0
WUDIL,2004,0
WUDIL,2005,0
WUDIL,2006,1
WUDIL,2007,0
WUDIL,2008,13
WUDIL,2009,8
WUDIL,2010,10
WUDIL,2011,0
WUDIL,2012,0
WUDIL,2013,0
WUDIL,2014,3
WUDIL,2015,17
WUDIL,2016,0
WUDIL,2017,0
WUDIL,2018,5
WUDIL,2019,0
WUDIL,2020,1
WUDIL,2021,15
WUDIL,2022,7
WUDIL,2023,0
